sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO58868,CA-1098,12848,2013-05-29,2013-06-05,2013-06-10,9.00,1,9.00
SO58869,SH-W890-L,28447,2013-05-29,2013-06-05,2013-06-10,70.00,1,70.00
SO58870,TI-R628,20586,2013-05-29,2013-06-05,2013-06-10,25.00,1,25.00
SO58871,TT-R982,13805,2013-05-29,2013-06-05,2013-06-10,4.00,1,4.00
SO58871,TI-R628,13805,2013-05-29,2013-06-05,2013-06-10,25.00,1,25.00
SO58872,TI-R628,14812,2013-05-29,2013-06-05,2013-06-10,25.00,1,25.00
SO58872,TT-R982,14812,2013-05-29,2013-06-05,2013-06-10,4.00,1,4.00
SO58872,HL-U509-R,14812,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58873,TT-M928,24557,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58873,TI-M602,24557,2013-05-29,2013-06-05,2013-06-10,30.00,1,30.00
SO58873,HL-U509,24557,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58874,TT-T092,25643,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58874,HL-U509-R,25643,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58875,TT-T092,11566,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58875,HL-U509-R,11566,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58876,TI-R092,22420,2013-05-29,2013-06-05,2013-06-10,21.00,1,21.00
SO58876,PK-7098,22420,2013-05-29,2013-06-05,2013-06-10,2.00,1,2.00
SO58877,TT-T092,28900,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58877,GL-H102-L,28900,2013-05-29,2013-06-05,2013-06-10,24.00,1,24.00
SO58878,TI-M823,11283,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58878,TT-M928,11283,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58878,PK-7098,11283,2013-05-29,2013-06-05,2013-06-10,2.00,1,2.00
SO58879,FE-6654,16841,2013-05-29,2013-06-05,2013-06-10,22.00,1,22.00
SO58879,HL-U509,16841,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58880,TI-M823,11871,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58881,CA-1098,12729,2013-05-29,2013-06-05,2013-06-10,9.00,1,9.00
SO58882,BK-R79Y-40,16952,2013-05-29,2013-06-05,2013-06-10,1701.00,1,1701.00
SO58882,HL-U509-R,16952,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58883,BK-R79Y-40,17022,2013-05-29,2013-06-05,2013-06-10,1701.00,1,1701.00
SO58883,SJ-0194-X,17022,2013-05-29,2013-06-05,2013-06-10,54.00,1,54.00
SO58883,CA-1098,17022,2013-05-29,2013-06-05,2013-06-10,9.00,1,9.00
SO58884,BK-M18S-44,19165,2013-05-29,2013-06-05,2013-06-10,565.00,1,565.00
SO58884,BC-M005,19165,2013-05-29,2013-06-05,2013-06-10,10.00,1,10.00
SO58884,WB-H098,19165,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58884,SJ-0194-L,19165,2013-05-29,2013-06-05,2013-06-10,54.00,1,54.00
SO58885,BK-M38S-38,14335,2013-05-29,2013-06-05,2013-06-10,769.00,1,769.00
SO58885,HL-U509,14335,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58886,BK-M68S-38,13396,2013-05-29,2013-06-05,2013-06-10,2320.00,1,2320.00
SO58886,TT-M928,13396,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58886,TI-M823,13396,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58886,PK-7098,13396,2013-05-29,2013-06-05,2013-06-10,2.00,1,2.00
SO58887,BK-T44U-60,18019,2013-05-29,2013-06-05,2013-06-10,1215.00,1,1215.00
SO58888,BK-R19B-52,22168,2013-05-29,2013-06-05,2013-06-10,540.00,1,540.00
SO58888,WB-H098,22168,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58888,BC-R205,22168,2013-05-29,2013-06-05,2013-06-10,9.00,1,9.00
SO58889,BK-M68B-42,12698,2013-05-29,2013-06-05,2013-06-10,2295.00,1,2295.00
SO58890,BK-R89B-58,19602,2013-05-29,2013-06-05,2013-06-10,2443.00,1,2443.00
SO58890,TI-R982,19602,2013-05-29,2013-06-05,2013-06-10,33.00,1,33.00
SO58890,TT-R982,19602,2013-05-29,2013-06-05,2013-06-10,4.00,1,4.00
SO58890,HL-U509-R,19602,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58891,BK-M18B-44,12014,2013-05-29,2013-06-05,2013-06-10,540.00,1,540.00
SO58891,BC-M005,12014,2013-05-29,2013-06-05,2013-06-10,10.00,1,10.00
SO58892,BK-T18U-44,28859,2013-05-29,2013-06-05,2013-06-10,742.00,1,742.00
SO58892,HL-U509-R,28859,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58893,BK-T18Y-44,26510,2013-05-29,2013-06-05,2013-06-10,742.00,1,742.00
SO58894,BK-T44U-50,25391,2013-05-29,2013-06-05,2013-06-10,1215.00,1,1215.00
SO58894,TI-T723,25391,2013-05-29,2013-06-05,2013-06-10,29.00,1,29.00
SO58894,TT-T092,25391,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58894,CL-9009,25391,2013-05-29,2013-06-05,2013-06-10,8.00,1,8.00
SO58895,BK-T79U-46,25155,2013-05-29,2013-06-05,2013-06-10,2384.00,1,2384.00
SO58895,HL-U509-R,25155,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58896,BK-T79U-50,25079,2013-05-29,2013-06-05,2013-06-10,2384.00,1,2384.00
SO58896,HL-U509,25079,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58897,BK-R64Y-42,20006,2013-05-29,2013-06-05,2013-06-10,1120.00,1,1120.00
SO58897,HL-U509-B,20006,2013-05-29,2013-06-05,2013-06-10,35.00,1,35.00
SO58898,BK-R64Y-40,27127,2013-05-29,2013-06-05,2013-06-10,1120.00,1,1120.00
SO58899,BK-R19B-48,22316,2013-05-29,2013-06-05,2013-06-10,540.00,1,540.00
SO58899,BC-R205,22316,2013-05-29,2013-06-05,2013-06-10,9.00,1,9.00
SO58899,WB-H098,22316,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58899,VE-C304-M,22316,2013-05-29,2013-06-05,2013-06-10,64.00,1,64.00
SO58900,BK-T79Y-46,24183,2013-05-29,2013-06-05,2013-06-10,2384.00,1,2384.00
SO58900,WB-H098,24183,2013-05-29,2013-06-05,2013-06-10,5.00,1,5.00
SO58900,BC-R205,24183,2013-05-29,2013-06-05,2013-06-10,9.00,1,9.00
SO58900,VE-C304-M,24183,2013-05-29,2013-06-05,2013-06-10,64.00,1,64.00
SO59077,BK-M68S-46,14830,2013-05-30,2013-06-06,2013-06-11,2320.00,1,2320.00
SO59077,BC-M005,14830,2013-05-30,2013-06-06,2013-06-11,10.00,1,10.00
SO59077,WB-H098,14830,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59078,BK-M68B-46,14424,2013-05-30,2013-06-06,2013-06-11,2295.00,1,2295.00
SO59078,BC-M005,14424,2013-05-30,2013-06-06,2013-06-11,10.00,1,10.00
SO59078,HY-1023-70,14424,2013-05-30,2013-06-06,2013-06-11,55.00,1,55.00
SO59079,BK-M68S-38,13583,2013-05-30,2013-06-06,2013-06-11,2320.00,1,2320.00
SO59079,TI-M823,13583,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59079,TT-M928,13583,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59079,CA-1098,13583,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59079,HL-U509,13583,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59080,BK-M38S-40,16553,2013-05-30,2013-06-06,2013-06-11,769.00,1,769.00
SO59080,LJ-0192-M,16553,2013-05-30,2013-06-06,2013-06-11,50.00,1,50.00
SO59081,TT-M928,21188,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59081,TI-M602,21188,2013-05-30,2013-06-06,2013-06-11,30.00,1,30.00
SO59081,HL-U509-R,21188,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59081,SJ-0194-L,21188,2013-05-30,2013-06-06,2013-06-11,54.00,1,54.00
SO59082,FE-6654,18199,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59082,BC-M005,18199,2013-05-30,2013-06-06,2013-06-11,10.00,1,10.00
SO59082,WB-H098,18199,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59082,SJ-0194-X,18199,2013-05-30,2013-06-06,2013-06-11,54.00,1,54.00
SO59083,TT-M928,25116,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59083,HL-U509-R,25116,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59084,WB-H098,22962,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59084,HL-U509-B,22962,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59085,TT-R982,29092,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59085,PK-7098,29092,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59086,BK-R79Y-48,24089,2013-05-30,2013-06-06,2013-06-11,1701.00,1,1701.00
SO59086,HL-U509,24089,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59086,CA-1098,24089,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59087,BK-R79Y-48,21018,2013-05-30,2013-06-06,2013-06-11,1701.00,1,1701.00
SO59087,TI-R628,21018,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59087,TT-R982,21018,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59087,PK-7098,21018,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59088,BK-R89B-52,27948,2013-05-30,2013-06-06,2013-06-11,2443.00,1,2443.00
SO59088,BC-R205,27948,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59088,WB-H098,27948,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59089,BK-M38S-46,16045,2013-05-30,2013-06-06,2013-06-11,769.00,1,769.00
SO59089,LJ-0192-M,16045,2013-05-30,2013-06-06,2013-06-11,50.00,1,50.00
SO59090,SJ-0194-S,11674,2013-05-30,2013-06-06,2013-06-11,54.00,1,54.00
SO59091,TI-R628,28977,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59091,LJ-0192-L,28977,2013-05-30,2013-06-06,2013-06-11,50.00,1,50.00
SO59092,PK-7098,11206,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59093,TI-R982,24391,2013-05-30,2013-06-06,2013-06-11,33.00,1,33.00
SO59093,PK-7098,24391,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59093,CL-9009,24391,2013-05-30,2013-06-06,2013-06-11,8.00,1,8.00
SO59094,TI-R982,25018,2013-05-30,2013-06-06,2013-06-11,33.00,1,33.00
SO59094,TT-R982,25018,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59094,PK-7098,25018,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59094,ST-1401,25018,2013-05-30,2013-06-06,2013-06-11,159.00,1,159.00
SO59095,TI-R982,11922,2013-05-30,2013-06-06,2013-06-11,33.00,1,33.00
SO59095,TT-R982,11922,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59096,TI-M602,22776,2013-05-30,2013-06-06,2013-06-11,30.00,1,30.00
SO59096,TT-M928,22776,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59096,HL-U509-B,22776,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59097,SH-W890-M,19894,2013-05-30,2013-06-06,2013-06-11,70.00,1,70.00
SO59098,WB-H098,17541,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59099,TT-M928,27413,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59099,HL-U509-B,27413,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59099,VE-C304-L,27413,2013-05-30,2013-06-06,2013-06-11,64.00,1,64.00
SO59100,TT-M928,25332,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59100,HL-U509-R,25332,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59101,FE-6654,14249,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59101,GL-H102-M,14249,2013-05-30,2013-06-06,2013-06-11,24.00,1,24.00
SO59101,LJ-0192-X,14249,2013-05-30,2013-06-06,2013-06-11,50.00,1,50.00
SO59102,TT-M928,14994,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59102,TI-M267,14994,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59103,TT-R982,21865,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59103,TI-R628,21865,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59103,RA-H123,21865,2013-05-30,2013-06-06,2013-06-11,120.00,1,120.00
SO59104,TT-R982,19909,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59104,TI-R628,19909,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59104,HL-U509-B,19909,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59105,TI-M602,17805,2013-05-30,2013-06-06,2013-06-11,30.00,1,30.00
SO59105,PK-7098,17805,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59106,TT-R982,24072,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59106,PK-7098,24072,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59107,TT-T092,27840,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59107,HL-U509-R,27840,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59107,CA-1098,27840,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59108,TT-R982,24137,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59108,PK-7098,24137,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59109,FE-6654,16149,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59109,VE-C304-L,16149,2013-05-30,2013-06-06,2013-06-11,64.00,1,64.00
SO59110,FE-6654,13163,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59110,SO-R809-M,13163,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59111,FE-6654,18077,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59111,HL-U509,18077,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59111,GL-H102-S,18077,2013-05-30,2013-06-06,2013-06-11,24.00,1,24.00
SO59112,BC-M005,12604,2013-05-30,2013-06-06,2013-06-11,10.00,1,10.00
SO59112,WB-H098,12604,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59112,CA-1098,12604,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59113,BK-M18S-40,19687,2013-05-30,2013-06-06,2013-06-11,565.00,1,565.00
SO59113,TI-M267,19687,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59113,PK-7098,19687,2013-05-30,2013-06-06,2013-06-11,2.00,1,2.00
SO59114,BK-M18B-42,22114,2013-05-30,2013-06-06,2013-06-11,540.00,1,540.00
SO59114,TI-M267,22114,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59114,TT-M928,22114,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59114,HL-U509-R,22114,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59115,BK-M68S-38,13912,2013-05-30,2013-06-06,2013-06-11,2320.00,1,2320.00
SO59115,FE-6654,13912,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59115,GL-H102-L,13912,2013-05-30,2013-06-06,2013-06-11,24.00,1,24.00
SO59116,BK-M68B-38,11796,2013-05-30,2013-06-06,2013-06-11,2295.00,1,2295.00
SO59116,FE-6654,11796,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59116,BC-M005,11796,2013-05-30,2013-06-06,2013-06-11,10.00,1,10.00
SO59116,WB-H098,11796,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59116,HL-U509-R,11796,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59116,LJ-0192-S,11796,2013-05-30,2013-06-06,2013-06-11,50.00,1,50.00
SO59117,BK-M68S-46,13456,2013-05-30,2013-06-06,2013-06-11,2320.00,1,2320.00
SO59117,FE-6654,13456,2013-05-30,2013-06-06,2013-06-11,22.00,1,22.00
SO59117,CA-1098,13456,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59117,LJ-0192-X,13456,2013-05-30,2013-06-06,2013-06-11,50.00,1,50.00
SO59118,BK-T18U-50,14949,2013-05-30,2013-06-06,2013-06-11,742.00,1,742.00
SO59118,HL-U509,14949,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59119,BK-T18U-50,26945,2013-05-30,2013-06-06,2013-06-11,742.00,1,742.00
SO59119,HL-U509-R,26945,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59120,BK-T44U-54,25588,2013-05-30,2013-06-06,2013-06-11,1215.00,1,1215.00
SO59120,BC-R205,25588,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59121,BK-R79Y-48,23331,2013-05-30,2013-06-06,2013-06-11,1701.00,1,1701.00
SO59122,BK-R89B-52,20228,2013-05-30,2013-06-06,2013-06-11,2443.00,1,2443.00
SO59122,TT-R982,20228,2013-05-30,2013-06-06,2013-06-11,4.00,1,4.00
SO59122,TI-R982,20228,2013-05-30,2013-06-06,2013-06-11,33.00,1,33.00
SO59122,HL-U509-B,20228,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59123,BK-R89B-48,19977,2013-05-30,2013-06-06,2013-06-11,2443.00,1,2443.00
SO59123,WB-H098,19977,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59123,BC-R205,19977,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59123,CA-1098,19977,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59124,BK-R64Y-42,25107,2013-05-30,2013-06-06,2013-06-11,1120.00,1,1120.00
SO59124,WB-H098,25107,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59124,BC-R205,25107,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59124,CA-1098,25107,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59125,BK-R64Y-48,24476,2013-05-30,2013-06-06,2013-06-11,1120.00,1,1120.00
SO59126,BK-R19B-58,27352,2013-05-30,2013-06-06,2013-06-11,540.00,1,540.00
SO59126,HL-U509-B,27352,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59127,BK-T79Y-60,11054,2013-05-30,2013-06-06,2013-06-11,2384.00,1,2384.00
SO59127,HL-U509-R,11054,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59128,BK-T79Y-54,24445,2013-05-30,2013-06-06,2013-06-11,2384.00,1,2384.00
SO59128,HL-U509-B,24445,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59129,BK-T79U-60,24441,2013-05-30,2013-06-06,2013-06-11,2384.00,1,2384.00
SO59129,HL-U509,24441,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59130,BK-R19B-44,22231,2013-05-30,2013-06-06,2013-06-11,540.00,1,540.00
SO59130,BC-R205,22231,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59130,WB-H098,22231,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59130,HY-1023-70,22231,2013-05-30,2013-06-06,2013-06-11,55.00,1,55.00
SO59131,BK-R19B-48,23179,2013-05-30,2013-06-06,2013-06-11,540.00,1,540.00
SO59132,BK-R64Y-42,20296,2013-05-30,2013-06-06,2013-06-11,1120.00,1,1120.00
SO59132,TI-R628,20296,2013-05-30,2013-06-06,2013-06-11,25.00,1,25.00
SO59133,BK-R64Y-40,20110,2013-05-30,2013-06-06,2013-06-11,1120.00,1,1120.00
SO59134,BK-R79Y-48,17262,2013-05-30,2013-06-06,2013-06-11,1701.00,1,1701.00
SO59134,HL-U509-B,17262,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59135,BK-R64Y-38,27760,2013-05-30,2013-06-06,2013-06-11,1120.00,1,1120.00
SO59135,BC-R205,27760,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59135,WB-H098,27760,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59135,HL-U509-B,27760,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59136,BK-R64Y-38,12297,2013-05-30,2013-06-06,2013-06-11,1120.00,1,1120.00
SO59136,HL-U509-R,12297,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59137,BK-R64Y-44,27797,2013-05-30,2013-06-06,2013-06-11,1120.00,1,1120.00
SO59138,BK-T79Y-54,16830,2013-05-30,2013-06-06,2013-06-11,2384.00,1,2384.00
SO59138,WB-H098,16830,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59138,BC-R205,16830,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59139,BK-T79U-46,29382,2013-05-30,2013-06-06,2013-06-11,2384.00,1,2384.00
SO59140,BK-T79Y-50,28416,2013-05-30,2013-06-06,2013-06-11,2384.00,1,2384.00
SO59140,BC-R205,28416,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59140,WB-H098,28416,2013-05-30,2013-06-06,2013-06-11,5.00,1,5.00
SO59140,HL-U509-B,28416,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59140,CA-1098,28416,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59141,BK-T79U-50,13411,2013-05-30,2013-06-06,2013-06-11,2384.00,1,2384.00
SO59141,SO-R809-L,13411,2013-05-30,2013-06-06,2013-06-11,9.00,1,9.00
SO59142,BK-R19B-52,28325,2013-05-30,2013-06-06,2013-06-11,540.00,1,540.00
SO59142,HL-U509,28325,2013-05-30,2013-06-06,2013-06-11,35.00,1,35.00
SO59143,TT-M928,11755,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59143,TI-M267,11755,2013-05-31,2013-06-07,2013-06-12,25.00,1,25.00
SO59144,TT-R982,15206,2013-05-31,2013-06-07,2013-06-12,4.00,1,4.00
SO59144,TI-R628,15206,2013-05-31,2013-06-07,2013-06-12,25.00,1,25.00
SO59144,HL-U509,15206,2013-05-31,2013-06-07,2013-06-12,35.00,1,35.00
SO59145,FE-6654,23527,2013-05-31,2013-06-07,2013-06-12,22.00,1,22.00
SO59145,HL-U509-R,23527,2013-05-31,2013-06-07,2013-06-12,35.00,1,35.00
SO59146,BK-R79Y-40,21020,2013-05-31,2013-06-07,2013-06-12,1701.00,1,1701.00
SO59146,BC-R205,21020,2013-05-31,2013-06-07,2013-06-12,9.00,1,9.00
SO59146,WB-H098,21020,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59147,BK-R79Y-42,21036,2013-05-31,2013-06-07,2013-06-12,1701.00,1,1701.00
SO59147,TI-R628,21036,2013-05-31,2013-06-07,2013-06-12,25.00,1,25.00
SO59147,TT-R982,21036,2013-05-31,2013-06-07,2013-06-12,4.00,1,4.00
SO59147,HL-U509-R,21036,2013-05-31,2013-06-07,2013-06-12,35.00,1,35.00
SO59148,BK-R79Y-40,17799,2013-05-31,2013-06-07,2013-06-12,1701.00,1,1701.00
SO59148,TI-R628,17799,2013-05-31,2013-06-07,2013-06-12,25.00,1,25.00
SO59149,BK-R79Y-48,17756,2013-05-31,2013-06-07,2013-06-12,1701.00,1,1701.00
SO59149,WB-H098,17756,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59149,BC-R205,17756,2013-05-31,2013-06-07,2013-06-12,9.00,1,9.00
SO59150,BK-R79Y-44,17824,2013-05-31,2013-06-07,2013-06-12,1701.00,1,1701.00
SO59150,TI-R628,17824,2013-05-31,2013-06-07,2013-06-12,25.00,1,25.00
SO59150,TT-R982,17824,2013-05-31,2013-06-07,2013-06-12,4.00,1,4.00
SO59150,PK-7098,17824,2013-05-31,2013-06-07,2013-06-12,2.00,1,2.00
SO59150,ST-1401,17824,2013-05-31,2013-06-07,2013-06-12,159.00,1,159.00
SO59151,BK-M68S-38,15095,2013-05-31,2013-06-07,2013-06-12,2320.00,1,2320.00
SO59152,LJ-0192-X,12051,2013-05-31,2013-06-07,2013-06-12,50.00,1,50.00
SO59153,TI-R628,11530,2013-05-31,2013-06-07,2013-06-12,25.00,1,25.00
SO59154,TI-T723,26737,2013-05-31,2013-06-07,2013-06-12,29.00,1,29.00
SO59154,TT-T092,26737,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59154,HL-U509-B,26737,2013-05-31,2013-06-07,2013-06-12,35.00,1,35.00
SO59155,TT-T092,15760,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59155,TI-T723,15760,2013-05-31,2013-06-07,2013-06-12,29.00,1,29.00
SO59155,PK-7098,15760,2013-05-31,2013-06-07,2013-06-12,2.00,1,2.00
SO59156,TI-T723,26576,2013-05-31,2013-06-07,2013-06-12,29.00,1,29.00
SO59157,TT-R982,24736,2013-05-31,2013-06-07,2013-06-12,4.00,1,4.00
SO59157,TI-R982,24736,2013-05-31,2013-06-07,2013-06-12,33.00,1,33.00
SO59157,HL-U509,24736,2013-05-31,2013-06-07,2013-06-12,35.00,1,35.00
SO59158,TI-M602,23067,2013-05-31,2013-06-07,2013-06-12,30.00,1,30.00
SO59158,TT-M928,23067,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59158,LJ-0192-L,23067,2013-05-31,2013-06-07,2013-06-12,50.00,1,50.00
SO59159,BC-M005,21693,2013-05-31,2013-06-07,2013-06-12,10.00,1,10.00
SO59159,HL-U509,21693,2013-05-31,2013-06-07,2013-06-12,35.00,1,35.00
SO59160,BC-M005,16497,2013-05-31,2013-06-07,2013-06-12,10.00,1,10.00
SO59160,WB-H098,16497,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59161,TI-M602,23060,2013-05-31,2013-06-07,2013-06-12,30.00,1,30.00
SO59161,TT-M928,23060,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59161,FE-6654,23060,2013-05-31,2013-06-07,2013-06-12,22.00,1,22.00
SO59161,BC-M005,23060,2013-05-31,2013-06-07,2013-06-12,10.00,1,10.00
SO59161,WB-H098,23060,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59161,HY-1023-70,23060,2013-05-31,2013-06-07,2013-06-12,55.00,1,55.00
SO59162,WB-H098,21492,2013-05-31,2013-06-07,2013-06-12,5.00,1,5.00
SO59162,BC-M005,21492,2013-05-31,2013-06-07,2013-06-12,10.00,1,10.00
SO59163,SH-W890-M,20114,2013-05-31,2013-06-07,2013-06-12,70.00,1,70.00
SO59163,SO-R809-L,20114,2013-05-31,2013-06-07,2013-06-12,9.00,1,9.00
SO59164,SH-W890-L,19856,2013-05-31,2013-06-07,2013-06-12,70.00,1,70.00
